ServerSubCategory,FriendlyName,modernisation_candidate,modernisation_treatment,default_flag,modernisation_strategy,modernisation_complexity,applicable_treatment,complexity_score,migration_goal_category,combo_flag,light_modernisation_id,modernisation_focused_id,key_benefits,modernisation_candidate_description,modernisation_candidate_logo
IIS Express,IIS 3.0,Azure Kubernetes Service,IIS 3.0-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 3.0,Azure Container Instances,IIS 3.0-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 3.0,Eliminate,Eliminate IIS 3.0,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 3.0,IaaS,IIS 3.0-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 3.0,Azure Container Apps,IIS 3.0-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 4.0,Azure App Service,IIS 4.0-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,"Managed Windows-based PaaS with IIS capabilities, automatic scaling, and patching.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 4.0,Azure Kubernetes Service,IIS 4.0-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 4.0,Azure Container Instances,IIS 4.0-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 4.0,Eliminate,Eliminate IIS 4.0,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 4.0,IaaS,IIS 4.0-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 4.0,Azure Container Apps,IIS 4.0-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 5.0,Azure App Service,IIS 5.0-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,"Managed Windows-based PaaS with IIS capabilities, automatic scaling, and patching.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 5.0,Azure Kubernetes Service,IIS 5.0-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 5.0,Azure Container Instances,IIS 5.0-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 5.0,Eliminate,Eliminate IIS 5.0,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 5.0,IaaS,IIS 5.0-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 5.0,Azure Container Apps,IIS 5.0-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 5.1,Azure App Service,IIS 5.1-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,"Managed Windows-based PaaS with IIS capabilities, automatic scaling, and patching.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 5.1,Azure Kubernetes Service,IIS 5.1-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 5.1,Azure Container Instances,IIS 5.1-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 5.1,Eliminate,Eliminate IIS 5.1,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 5.1,IaaS,IIS 5.1-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 5.1,Azure Container Apps,IIS 5.1-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 6.0,Azure App Service,IIS 6.0-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,"Managed Windows-based PaaS with IIS capabilities, automatic scaling, and patching.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 6.0,Azure Kubernetes Service,IIS 6.0-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 6.0,Azure Container Instances,IIS 6.0-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 6.0,Eliminate,Eliminate IIS 6.0,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 6.0,IaaS,IIS 6.0-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 6.0,Azure Container Apps,IIS 6.0-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 7.0,Azure App Service,IIS 7.0-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,"Managed Windows-based PaaS with IIS capabilities, automatic scaling, and patching.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 7.0,Azure Kubernetes Service,IIS 7.0-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 7.0,Azure Container Instances,IIS 7.0-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 7.0,Eliminate,Eliminate IIS 7.0,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 7.0,IaaS,IIS 7.0-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 7.0,Azure Container Apps,IIS 7.0-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 7.5,Azure App Service,IIS 7.5-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,"Managed Windows-based PaaS with IIS capabilities, automatic scaling, and patching.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 7.5,Azure Kubernetes Service,IIS 7.5-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 7.5,Azure Container Instances,IIS 7.5-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 7.5,Eliminate,Eliminate IIS 7.5,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 7.5,IaaS,IIS 7.5-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 7.5,Azure Container Apps,IIS 7.5-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 8.0,Azure App Service,IIS 8.0-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,"Managed Windows-based PaaS with IIS capabilities, automatic scaling, and patching.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 8.0,Azure Kubernetes Service,IIS 8.0-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 8.0,Azure Container Instances,IIS 8.0-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 8.0,Eliminate,Eliminate IIS 8.0,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 8.0,IaaS,IIS 8.0-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
IIS Express,IIS 8.0,Azure Container Apps,IIS 8.0-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 8.5,Azure App Service,IIS 8.5-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,"Managed Windows-based PaaS with IIS capabilities, automatic scaling, and patching.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 8.5,Azure Kubernetes Service,IIS 8.5-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
IIS Express,IIS 8.5,Azure Container Instances,IIS 8.5-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
